LoanID,ApplicationID,CustomerID,Product,LoanAmount,InterestRate,LoanTermDays,DisbursementDate,OutstandingBalance,LoanStatus
L0001382,APP0001970,C000413,ACS,15.92,9.82,7,2025-10-01,14.57,Active
L0001383,APP0001971,C004754,Nano,164.7,16.27,30,2025-03-12,79.9,Active
L0001384,APP0001973,C000164,Nano,32.29,13.16,30,2025-03-09,0.0,Closed
L0001385,APP0001976,C003640,Nano,120.16,14.66,30,2025-05-03,29.78,Active
L0001386,APP0001978,C003129,Nano,297.64,13.49,30,2025-04-24,230.53,Defaulted
L0001387,APP0001982,C003668,Nano,264.39,13.81,30,2025-07-07,160.6,Active
L0001388,APP0001984,C001556,ACS,24.54,9.05,7,2025-07-20,6.63,Active
L0001389,APP0001985,C003836,ACS,27.35,6.75,7,2025-04-10,0.0,Closed
L0001390,APP0001987,C003346,ACS,12.87,6.08,7,2025-02-20,0.0,Closed
L0001391,APP0001988,C002093,ACS,18.15,8.75,7,2025-03-14,15.16,Defaulted
L0001392,APP0001989,C001436,BNPL,879.5,4.62,117,2025-03-19,0.0,Closed
L0001393,APP0001991,C003609,BNPL,323.04,4.19,111,2025-11-18,243.15,Active
L0001394,APP0001992,C001626,ACS,10.29,7.93,7,2025-04-05,1.6,Active
L0001395,APP0001993,C002781,BNPL,672.09,2.36,129,2025-03-29,13.49,Active
L0001396,APP0001994,C001300,BNPL,197.14,4.58,90,2025-04-20,0.0,Closed
L0001397,APP0001995,C000737,ACS,11.73,7.09,7,2025-02-22,0.0,Active
L0001398,APP0001998,C001505,ACS,18.23,8.87,7,2025-03-05,0.0,Closed
L0001399,APP0002002,C004149,Nano,74.09,14.16,30,2025-08-31,29.39,Active
L0001400,APP0002004,C000903,ACS,15.78,8.53,7,2025-03-16,0.0,Active
L0001401,APP0002006,C001637,Nano,28.75,12.09,30,2025-03-20,5.94,Active
L0001402,APP0002009,C004026,Nano,123.82,14.94,30,2025-09-29,62.74,Active
L0001403,APP0002010,C000376,Nano,271.74,15.47,30,2025-07-16,72.71,Active
L0001404,APP0002011,C000352,Nano,290.98,14.39,30,2025-05-27,8.59,Closed
L0001405,APP0002013,C002840,ACS,21.84,8.9,7,2025-02-02,0.0,Closed
L0001406,APP0002019,C000214,Nano,99.85,17.26,30,2025-03-22,0.0,Active
L0001407,APP0002020,C004570,ACS,20.77,9.25,7,2025-09-12,10.5,Active
L0001408,APP0002021,C001530,Nano,22.25,16.82,30,2025-02-23,0.0,Closed
L0001409,APP0002022,C004539,ACS,9.09,8.1,7,2025-02-09,0.0,Closed
L0001410,APP0002023,C004997,Nano,48.36,15.53,30,2025-01-20,0.0,Closed
L0001411,APP0002027,C004843,ACS,26.58,6.87,7,2025-06-27,3.95,Active
L0001412,APP0002028,C002484,ACS,17.57,8.49,7,2025-03-27,9.12,Active
L0001413,APP0002029,C004188,BNPL,149.07,2.85,178,2025-03-06,0.0,Closed
L0001414,APP0002031,C004239,ACS,19.84,9.42,7,2025-04-30,10.43,Defaulted
L0001415,APP0002032,C002990,Nano,199.68,13.95,30,2025-04-25,10.66,Active
L0001416,APP0002033,C000243,Nano,176.48,17.4,30,2025-05-24,157.93,Defaulted
L0001417,APP0002035,C003275,ACS,29.83,6.02,7,2025-05-18,2.36,Active
L0001418,APP0002036,C004906,Nano,213.79,13.79,30,2025-03-22,0.0,Closed
L0001419,APP0002038,C002545,Nano,174.16,13.46,30,2025-03-02,0.0,Active
L0001420,APP0002039,C004030,ACS,6.48,7.7,7,2025-05-08,0.17,Closed
L0001421,APP0002040,C004677,BNPL,628.7,2.79,148,2025-06-11,173.15,Active
L0001422,APP0002041,C004380,ACS,16.91,9.22,7,2025-06-29,3.71,Active
L0001423,APP0002042,C004941,ACS,15.4,6.1,7,2025-11-10,11.61,Active
L0001424,APP0002043,C001797,ACS,16.64,7.7,7,2025-05-09,1.33,Active
L0001425,APP0002044,C002221,ACS,26.31,7.61,7,2025-02-11,0.0,Closed
L0001426,APP0002046,C000669,Nano,262.58,13.18,30,2025-06-13,119.9,Active
L0001427,APP0002047,C004083,ACS,19.21,9.75,7,2025-01-17,0.0,Closed
L0001428,APP0002050,C001793,Nano,63.35,16.87,30,2025-03-29,0.0,Closed
L0001429,APP0002051,C004634,Nano,196.54,16.26,30,2025-01-18,0.0,Closed
L0001430,APP0002053,C003698,Nano,209.05,13.07,30,2025-02-27,0.0,Closed
L0001431,APP0002055,C002734,ACS,15.99,7.59,7,2025-07-10,4.38,Active
L0001432,APP0002056,C000849,BNPL,474.66,3.48,113,2025-06-10,102.96,Active
L0001433,APP0002057,C003174,Nano,266.27,12.89,30,2025-06-11,164.99,Active
L0001434,APP0002058,C000101,BNPL,613.28,4.84,154,2025-09-29,318.7,Active
L0001435,APP0002059,C002099,BNPL,313.8,2.3,146,2025-02-15,0.0,Closed
L0001436,APP0002061,C000902,Nano,92.48,13.79,30,2025-03-21,42.19,Active
L0001437,APP0002063,C003887,Nano,296.46,17.4,30,2025-03-02,0.0,Closed
L0001438,APP0002064,C003756,ACS,8.95,9.36,7,2025-03-29,2.76,Active
L0001439,APP0002065,C002960,Nano,65.02,16.88,30,2025-03-21,0.0,Closed
L0001440,APP0002067,C001211,Nano,284.81,15.0,30,2025-06-05,39.69,Active
L0001441,APP0002068,C000793,Nano,66.69,12.05,30,2025-03-23,0.0,Closed
L0001442,APP0002069,C003684,ACS,10.5,6.87,7,2025-05-28,0.85,Active
L0001443,APP0002070,C001324,ACS,13.69,8.42,7,2025-05-08,1.94,Active
L0001444,APP0002073,C001459,ACS,6.08,6.7,7,2025-05-11,0.1,Closed
L0001445,APP0002074,C001930,ACS,5.07,6.16,7,2025-03-19,0.0,Closed
L0001446,APP0002076,C000497,ACS,21.29,8.08,7,2025-04-04,0.0,Closed
L0001447,APP0002077,C002352,ACS,27.52,9.52,7,2025-06-06,24.25,Defaulted
L0001448,APP0002078,C002319,Nano,235.36,17.68,30,2025-02-12,0.0,Closed
L0001449,APP0002079,C001608,Nano,273.74,17.8,30,2025-06-06,39.51,Active
L0001450,APP0002080,C003997,Nano,131.97,13.09,30,2025-06-22,19.32,Active
L0001451,APP0002081,C004902,Nano,246.13,12.39,30,2025-07-17,206.6,Defaulted
L0001452,APP0002082,C000239,Nano,292.89,17.47,30,2025-06-11,45.24,Active
L0001453,APP0002083,C004662,Nano,164.1,12.1,30,2025-01-26,0.0,Closed
L0001454,APP0002086,C000616,ACS,23.37,7.18,7,2025-03-05,0.05,Active
L0001455,APP0002087,C001940,Nano,23.0,12.61,30,2025-03-08,0.0,Active
L0001456,APP0002088,C003280,Nano,243.86,13.46,30,2025-08-02,144.56,Active
L0001457,APP0002089,C001021,Nano,50.22,14.93,30,2025-05-10,4.32,Active
L0001458,APP0002090,C001203,Nano,284.41,16.03,30,2025-05-18,212.62,Defaulted
L0001459,APP0002091,C002816,Nano,265.03,17.94,30,2025-01-20,67.49,Defaulted
L0001460,APP0002092,C004225,BNPL,390.31,2.08,100,2025-04-08,0.0,Closed
L0001461,APP0002093,C000814,ACS,20.86,6.82,7,2025-02-13,0.0,Closed
L0001462,APP0002095,C004980,ACS,13.19,8.29,7,2025-02-09,0.0,Closed
L0001463,APP0002096,C002107,BNPL,776.98,2.1,122,2025-03-17,357.6,Active
L0001464,APP0002097,C000381,ACS,13.17,7.15,7,2025-01-20,0.0,Closed
L0001465,APP0002099,C001367,ACS,28.47,9.98,7,2025-02-15,0.0,Active
L0001466,APP0002100,C000565,BNPL,515.57,4.57,144,2025-04-20,71.98,Active
L0001467,APP0002102,C003804,ACS,17.67,9.34,7,2025-04-24,11.9,Defaulted
L0001468,APP0002103,C000633,BNPL,389.34,3.42,155,2025-02-21,39.83,Active
L0001469,APP0002105,C001890,Nano,245.39,17.63,30,2025-02-02,108.6,Defaulted
L0001470,APP0002107,C003335,ACS,22.44,7.66,7,2025-01-31,0.0,Closed
L0001471,APP0002108,C000303,BNPL,988.03,2.41,169,2025-04-09,233.14,Active
L0001472,APP0002109,C000841,Nano,100.04,16.82,30,2025-05-03,44.13,Active
L0001473,APP0002110,C004166,BNPL,176.54,4.38,172,2025-02-15,0.0,Active
L0001474,APP0002112,C004525,Nano,198.05,17.36,30,2025-05-21,7.24,Active
L0001475,APP0002114,C000640,BNPL,117.35,2.65,122,2025-04-17,0.0,Closed
L0001476,APP0002115,C001545,ACS,14.25,6.24,7,2025-05-11,2.4,Active
L0001477,APP0002117,C003566,ACS,8.78,8.75,7,2025-03-28,0.0,Closed
L0001478,APP0002118,C004167,Nano,266.75,14.85,30,2025-07-25,82.11,Active
L0001479,APP0002120,C002886,ACS,17.85,9.57,7,2025-06-01,4.68,Active
L0001480,APP0002121,C003685,ACS,8.59,6.85,7,2025-06-21,1.53,Active
L0001481,APP0002122,C003918,Nano,281.76,12.9,30,2025-06-16,129.86,Active
L0001482,APP0002123,C003629,ACS,14.28,9.84,7,2025-05-07,0.46,Active
L0001483,APP0002124,C000198,Nano,184.51,12.47,30,2025-08-29,72.19,Active
L0001484,APP0002125,C001013,Nano,42.04,15.23,30,2025-04-10,3.64,Active
L0001485,APP0002126,C002481,ACS,18.42,8.66,7,2025-06-10,3.53,Active
L0001486,APP0002127,C003496,ACS,7.05,6.7,7,2025-05-09,5.84,Defaulted
L0001487,APP0002128,C004835,ACS,16.07,9.62,7,2025-04-15,0.0,Closed
L0001488,APP0002129,C001505,ACS,26.71,8.13,7,2025-02-15,0.0,Closed
L0001489,APP0002130,C003877,ACS,6.17,7.21,7,2025-04-30,0.24,Active
L0001490,APP0002132,C001341,Nano,90.96,14.66,30,2025-05-15,81.74,Defaulted
L0001491,APP0002135,C001641,ACS,28.05,8.87,7,2025-05-12,2.02,Active
L0001492,APP0002136,C001063,Nano,149.95,16.66,30,2025-05-05,22.96,Active
L0001493,APP0002137,C001094,ACS,20.42,7.5,7,2025-01-13,8.55,Defaulted
L0001494,APP0002138,C001111,Nano,254.41,13.71,30,2025-07-14,91.32,Active
L0001495,APP0002139,C000457,Nano,52.85,16.27,30,2025-01-17,0.0,Closed
L0001496,APP0002140,C000947,ACS,13.54,9.26,7,2025-03-03,0.0,Closed
L0001497,APP0002142,C000950,BNPL,184.64,3.56,127,2025-03-17,0.0,Closed
L0001498,APP0002144,C002497,ACS,20.21,9.44,7,2025-02-01,0.0,Closed
L0001499,APP0002145,C003511,Nano,142.73,12.65,30,2025-05-02,9.05,Active
L0001500,APP0002146,C001549,ACS,9.81,7.38,7,2025-10-08,6.22,Active
L0001501,APP0002147,C004135,Nano,34.28,14.24,30,2025-04-14,0.0,Closed
L0001502,APP0002148,C003890,Nano,156.18,17.54,30,2025-06-21,105.72,Defaulted
L0001503,APP0002150,C004471,ACS,9.65,7.27,7,2025-07-04,6.53,Active
L0001504,APP0002151,C001742,ACS,6.46,7.37,7,2025-01-27,2.4,Defaulted
L0001505,APP0002154,C000957,Nano,124.57,12.89,30,2025-02-24,0.0,Closed
L0001506,APP0002155,C000410,BNPL,298.74,4.91,107,2025-03-21,49.53,Active
L0001507,APP0002156,C004990,ACS,27.46,8.88,7,2025-03-15,0.0,Active
L0001508,APP0002158,C000236,ACS,15.49,6.21,7,2025-03-31,1.16,Active
L0001509,APP0002161,C001342,ACS,22.8,7.03,7,2025-02-02,8.84,Defaulted
L0001510,APP0002163,C004302,Nano,165.54,12.32,30,2025-06-05,24.04,Active
L0001511,APP0002164,C004689,Nano,246.43,16.67,30,2025-03-29,87.4,Defaulted
L0001512,APP0002165,C004380,ACS,8.69,9.16,7,2025-05-07,0.21,Closed
L0001513,APP0002166,C001625,ACS,18.96,8.45,7,2025-01-09,11.75,Defaulted
L0001514,APP0002167,C000427,Nano,278.41,12.83,30,2025-06-02,56.98,Active
L0001515,APP0002168,C004791,Nano,251.55,14.54,30,2025-01-10,170.22,Defaulted
L0001516,APP0002169,C002729,Nano,142.7,14.28,30,2025-03-26,0.0,Closed
L0001517,APP0002170,C004865,BNPL,795.52,3.08,166,2025-03-23,0.0,Active
L0001518,APP0002171,C000837,ACS,8.74,6.65,7,2025-06-08,6.28,Defaulted
L0001519,APP0002174,C003964,ACS,24.84,8.7,7,2025-03-28,7.35,Active
L0001520,APP0002175,C000551,ACS,18.2,6.77,7,2025-11-08,13.72,Active
L0001521,APP0002177,C002368,Nano,128.95,15.77,30,2025-02-04,0.0,Closed
L0001522,APP0002179,C000739,ACS,18.0,9.23,7,2025-04-14,8.33,Defaulted
L0001523,APP0002180,C001119,Nano,296.2,13.46,30,2025-07-24,79.66,Active
L0001524,APP0002181,C003182,Nano,28.43,15.66,30,2025-02-20,15.4,Defaulted
L0001525,APP0002183,C004442,BNPL,187.45,4.5,128,2025-07-18,54.33,Active
L0001526,APP0002184,C000568,Nano,212.61,13.59,30,2025-07-22,57.81,Active
L0001527,APP0002185,C000035,ACS,13.2,8.74,7,2025-06-21,1.9,Active
L0001528,APP0002186,C001810,Nano,294.9,15.57,30,2025-04-10,0.0,Closed
L0001529,APP0002188,C002010,BNPL,519.31,3.63,114,2025-06-02,466.24,Defaulted
L0001530,APP0002189,C002384,Nano,296.12,17.09,30,2025-02-13,44.97,Active
L0001531,APP0002191,C000167,Nano,52.51,15.7,30,2025-03-20,0.0,Closed
L0001532,APP0002193,C001693,Nano,41.52,12.4,30,2025-04-09,0.0,Closed
L0001533,APP0002195,C001602,BNPL,356.83,4.44,143,2025-05-24,53.12,Active
L0001534,APP0002196,C003168,Nano,156.52,15.95,30,2025-03-31,0.0,Active
L0001535,APP0002197,C004246,ACS,7.3,6.83,7,2025-07-31,2.12,Active
L0001536,APP0002198,C003390,ACS,27.16,7.39,7,2025-08-25,10.75,Active
L0001537,APP0002199,C003303,BNPL,170.93,3.49,143,2025-03-12,0.0,Closed
L0001538,APP0002200,C000601,ACS,28.01,7.41,7,2025-02-14,0.56,Active
L0001539,APP0002201,C004436,ACS,24.97,9.69,7,2025-04-18,0.0,Closed
L0001540,APP0002202,C002796,BNPL,858.69,4.88,113,2025-03-01,0.0,Active
L0001541,APP0002203,C000825,ACS,22.97,6.65,7,2025-03-08,12.22,Defaulted
L0001542,APP0002204,C003174,ACS,29.39,8.06,7,2025-05-20,7.81,Active
L0001543,APP0002205,C002435,Nano,244.26,14.13,30,2025-04-09,0.0,Closed
L0001544,APP0002208,C004787,Nano,283.67,13.43,30,2025-01-21,0.0,Closed
L0001545,APP0002211,C001461,ACS,27.94,9.06,7,2025-05-17,0.66,Closed
L0001546,APP0002212,C001053,Nano,175.8,14.94,30,2025-03-13,0.0,Closed
L0001547,APP0002213,C001154,ACS,10.36,6.89,7,2025-05-23,0.72,Active
L0001548,APP0002215,C004746,ACS,22.47,9.29,7,2025-08-19,8.93,Active
L0001549,APP0002216,C002448,Nano,118.32,12.37,30,2025-08-26,60.6,Active
L0001550,APP0002217,C004043,ACS,7.29,6.82,7,2025-01-10,4.62,Defaulted
L0001551,APP0002219,C001305,Nano,55.71,13.28,30,2025-02-18,0.0,Closed
L0001552,APP0002220,C004243,BNPL,795.86,2.96,111,2025-04-30,0.0,Closed
L0001553,APP0002222,C000054,BNPL,794.36,2.42,118,2025-02-26,0.0,Closed
L0001554,APP0002223,C003578,ACS,5.1,6.38,7,2025-04-19,0.0,Closed
L0001555,APP0002224,C004394,ACS,6.9,9.93,7,2025-07-18,1.8,Active
L0001556,APP0002225,C001227,Nano,264.21,17.08,30,2025-04-16,194.89,Defaulted
L0001557,APP0002227,C003662,ACS,19.61,8.78,7,2025-03-30,11.69,Defaulted
L0001558,APP0002228,C004847,ACS,10.64,8.08,7,2025-04-23,3.45,Active
L0001559,APP0002229,C001301,Nano,33.28,16.28,30,2025-04-14,8.23,Active
L0001560,APP0002230,C002152,ACS,14.66,9.61,7,2025-06-06,7.86,Active
L0001561,APP0002231,C003396,Nano,239.66,13.68,30,2025-05-12,28.0,Active
L0001562,APP0002232,C004263,BNPL,589.34,2.39,146,2025-02-21,0.0,Closed
L0001563,APP0002233,C000169,Nano,248.54,16.25,30,2025-04-07,152.85,Defaulted
L0001564,APP0002235,C004471,ACS,27.47,7.15,7,2025-03-05,0.0,Closed
L0001565,APP0002236,C002626,ACS,24.02,9.35,7,2025-05-21,3.6,Active
L0001566,APP0002237,C003791,ACS,9.39,8.28,7,2025-03-20,2.59,Active
L0001567,APP0002238,C000317,ACS,10.51,8.89,7,2025-02-25,1.05,Active
L0001568,APP0002239,C000455,Nano,103.07,12.39,30,2025-02-11,68.85,Defaulted
L0001569,APP0002241,C001880,ACS,8.35,6.42,7,2025-05-26,0.84,Active
L0001570,APP0002242,C004711,ACS,24.84,6.22,7,2025-08-24,17.42,Active
L0001571,APP0002243,C002155,ACS,12.46,7.58,7,2025-09-02,6.38,Active
L0001572,APP0002244,C004216,ACS,17.65,8.51,7,2025-02-14,0.0,Active
L0001573,APP0002245,C002718,ACS,28.64,6.14,7,2025-01-26,0.0,Closed
L0001574,APP0002246,C003402,Nano,102.76,15.53,30,2025-06-11,76.98,Defaulted
L0001575,APP0002248,C000595,ACS,17.77,7.63,7,2025-03-19,13.76,Defaulted
L0001576,APP0002250,C004920,Nano,285.63,14.45,30,2025-05-21,176.95,Active
L0001577,APP0002251,C001935,ACS,29.61,7.74,7,2025-01-26,0.0,Closed
L0001578,APP0002252,C001720,Nano,86.13,17.69,30,2025-05-15,2.17,Closed
L0001579,APP0002255,C001917,ACS,17.7,6.13,7,2025-06-14,3.06,Active
L0001580,APP0002256,C001365,Nano,187.41,17.93,30,2025-03-14,12.79,Active
L0001581,APP0002257,C004857,ACS,5.26,6.64,7,2025-05-26,0.51,Active
L0001582,APP0002258,C004137,Nano,264.7,17.28,30,2025-05-14,161.9,Active
L0001583,APP0002259,C002860,Nano,86.06,13.89,30,2025-05-28,1.56,Closed
L0001584,APP0002260,C001893,Nano,162.56,15.15,30,2025-08-05,62.62,Active
L0001585,APP0002261,C001761,Nano,209.35,12.03,30,2025-05-16,5.97,Closed
L0001586,APP0002262,C001954,Nano,245.24,15.22,30,2025-03-23,0.0,Closed
L0001587,APP0002264,C000023,Nano,198.82,15.02,30,2025-06-11,39.99,Active
L0001588,APP0002265,C003286,ACS,12.74,6.8,7,2025-04-29,0.0,Closed
L0001589,APP0002266,C002877,Nano,255.74,12.76,30,2025-05-08,5.2,Closed
L0001590,APP0002270,C004610,ACS,15.16,7.03,7,2025-03-27,3.04,Active
L0001591,APP0002271,C004674,ACS,14.52,9.88,7,2025-08-25,6.06,Active
L0001592,APP0002274,C004761,ACS,10.85,6.09,7,2025-06-04,8.84,Active
L0001593,APP0002276,C001949,Nano,226.38,17.57,30,2025-02-12,188.02,Defaulted
L0001594,APP0002277,C001793,Nano,40.96,14.54,30,2025-08-09,16.03,Active
L0001595,APP0002280,C002260,ACS,5.45,7.39,7,2025-07-03,1.5,Active
L0001596,APP0002281,C004862,Nano,234.9,14.31,30,2025-06-20,190.32,Defaulted
L0001597,APP0002282,C004547,Nano,21.02,13.5,30,2025-09-27,13.33,Active
L0001598,APP0002284,C001622,Nano,94.54,13.53,30,2025-03-12,8.26,Active
L0001599,APP0002286,C001643,ACS,8.56,9.5,7,2025-04-17,0.0,Closed
L0001600,APP0002287,C002096,BNPL,366.54,2.11,170,2025-07-16,111.95,Active
L0001601,APP0002289,C002226,Nano,28.57,14.19,30,2025-07-29,12.5,Active
L0001602,APP0002290,C002489,Nano,97.71,16.47,30,2025-02-11,0.0,Active
L0001603,APP0002291,C003214,Nano,299.86,17.56,30,2025-05-11,120.27,Active
L0001604,APP0002292,C004439,Nano,259.69,13.24,30,2025-02-23,142.79,Defaulted
L0001605,APP0002293,C002644,ACS,21.35,9.0,7,2025-03-18,10.83,Defaulted
L0001606,APP0002294,C001038,ACS,15.78,8.56,7,2025-03-26,0.0,Closed
L0001607,APP0002295,C000927,Nano,227.39,13.04,30,2025-08-20,108.74,Active
L0001608,APP0002297,C004991,ACS,6.82,8.44,7,2025-04-06,0.0,Closed
L0001609,APP0002299,C000442,ACS,21.27,9.17,7,2025-03-02,0.0,Closed
L0001610,APP0002300,C000414,Nano,181.84,15.06,30,2025-03-30,130.45,Defaulted
L0001611,APP0002301,C001371,ACS,17.97,9.78,7,2025-02-25,0.0,Active
L0001612,APP0002302,C004769,ACS,29.56,9.38,7,2025-02-28,17.89,Active
L0001613,APP0002303,C003904,BNPL,103.67,4.68,169,2025-01-31,17.51,Defaulted
L0001614,APP0002304,C003929,Nano,130.06,13.39,30,2025-02-10,0.0,Closed
L0001615,APP0002305,C001665,ACS,8.8,6.32,7,2025-03-28,0.0,Closed
L0001616,APP0002307,C002039,Nano,119.03,16.72,30,2025-06-15,16.76,Active
L0001617,APP0002308,C002002,ACS,6.15,9.96,7,2025-07-26,1.62,Active
L0001618,APP0002309,C004690,BNPL,228.11,4.12,126,2025-06-20,32.07,Active
L0001619,APP0002310,C003785,Nano,234.78,14.49,30,2025-04-06,22.83,Active
L0001620,APP0002314,C003096,BNPL,895.05,3.68,174,2025-04-04,0.0,Closed
L0001621,APP0002315,C000686,BNPL,683.62,3.78,133,2025-02-22,249.22,Defaulted
L0001622,APP0002316,C000202,Nano,176.33,13.87,30,2025-05-19,3.25,Closed
L0001623,APP0002317,C004819,Nano,226.26,17.54,30,2025-04-22,110.15,Defaulted
L0001624,APP0002318,C000359,ACS,5.2,9.46,7,2025-02-27,0.68,Active
L0001625,APP0002320,C000977,Nano,31.76,12.69,30,2025-10-08,22.42,Active
L0001626,APP0002321,C000075,BNPL,830.52,2.44,149,2025-04-19,0.0,Closed
L0001627,APP0002323,C001416,Nano,277.28,13.26,30,2025-02-11,0.0,Closed
L0001628,APP0002325,C002749,Nano,298.94,15.39,30,2025-06-02,42.97,Active
L0001629,APP0002328,C000961,BNPL,538.76,2.56,146,2025-03-03,0.0,Closed
L0001630,APP0002331,C001172,ACS,19.94,8.72,7,2025-05-02,0.43,Closed
L0001631,APP0002332,C000568,Nano,120.14,14.96,30,2025-07-15,32.95,Active
L0001632,APP0002334,C004471,Nano,146.33,12.04,30,2025-08-16,58.34,Active
L0001633,APP0002336,C001924,ACS,5.13,8.44,7,2025-05-06,0.19,Active
L0001634,APP0002338,C003636,ACS,13.81,9.76,7,2025-03-15,11.47,Defaulted
L0001635,APP0002342,C001572,BNPL,599.31,3.6,98,2025-04-28,0.0,Closed
L0001636,APP0002343,C001018,ACS,12.17,9.93,7,2025-07-06,4.43,Active
L0001637,APP0002345,C002133,ACS,20.75,7.05,7,2025-01-09,0.0,Active
L0001638,APP0002346,C002482,ACS,14.59,6.68,7,2025-05-13,11.67,Defaulted
L0001639,APP0002347,C001835,Nano,189.44,13.32,30,2025-07-25,74.43,Active
L0001640,APP0002349,C003887,Nano,118.13,17.08,30,2025-03-09,0.0,Closed
L0001641,APP0002350,C002742,ACS,25.82,9.74,7,2025-10-17,16.4,Active
L0001642,APP0002351,C000922,Nano,175.31,14.96,30,2025-03-27,0.0,Closed
L0001643,APP0002352,C000376,BNPL,453.86,2.96,145,2025-06-09,65.65,Active
L0001644,APP0002354,C004619,BNPL,644.78,4.5,166,2025-03-14,0.0,Closed
L0001645,APP0002355,C000944,Nano,133.11,17.7,30,2025-05-28,12.24,Active
L0001646,APP0002356,C002109,ACS,13.05,8.27,7,2025-08-10,7.07,Active
L0001647,APP0002357,C002912,ACS,21.01,8.82,7,2025-04-09,0.0,Closed
L0001648,APP0002359,C004182,Nano,79.67,12.97,30,2025-03-07,0.0,Closed
L0001649,APP0002364,C000348,BNPL,362.88,3.43,148,2025-02-24,0.0,Active
L0001650,APP0002368,C004553,Nano,261.02,15.69,30,2025-03-07,0.0,Active
L0001651,APP0002371,C000358,Nano,152.89,14.02,30,2025-05-12,15.58,Active
L0001652,APP0002372,C000067,ACS,13.73,8.42,7,2025-03-20,0.0,Closed
L0001653,APP0002373,C004587,BNPL,962.14,3.5,170,2025-01-22,597.1,Defaulted
L0001654,APP0002375,C000304,Nano,23.98,14.75,30,2025-07-21,6.6,Active
L0001655,APP0002377,C002039,BNPL,715.74,2.38,169,2025-07-02,186.9,Active
L0001656,APP0002381,C003386,Nano,178.07,15.24,30,2025-08-07,75.77,Active
L0001657,APP0002382,C004680,BNPL,466.25,3.05,123,2025-04-07,166.83,Active
L0001658,APP0002383,C001956,ACS,18.75,8.43,7,2025-01-27,0.0,Closed
L0001659,APP0002385,C001716,Nano,135.53,12.97,30,2025-07-28,36.61,Active
L0001660,APP0002386,C002302,ACS,9.31,8.1,7,2025-11-11,7.45,Active
L0001661,APP0002387,C001070,ACS,20.38,6.75,7,2025-03-02,0.22,Closed
L0001662,APP0002388,C000027,Nano,174.4,16.15,30,2025-01-16,0.0,Closed
L0001663,APP0002390,C002919,ACS,29.02,9.0,7,2025-02-15,10.57,Defaulted
L0001664,APP0002391,C000497,ACS,15.04,6.68,7,2025-06-02,2.76,Active
L0001665,APP0002392,C004084,Nano,82.22,15.77,30,2025-04-20,42.75,Active
L0001666,APP0002393,C004587,Nano,158.89,14.37,30,2025-01-25,0.0,Closed
L0001667,APP0002394,C001431,ACS,20.28,9.17,7,2025-03-25,1.05,Active
L0001668,APP0002396,C000864,ACS,28.69,6.43,7,2025-04-09,0.15,Closed
L0001669,APP0002397,C002050,Nano,221.95,12.72,30,2025-03-23,0.0,Closed
L0001670,APP0002398,C004524,ACS,23.79,8.61,7,2025-05-08,2.26,Active
L0001671,APP0002402,C002241,Nano,126.54,12.35,30,2025-07-28,66.72,Active
L0001672,APP0002404,C004526,ACS,17.97,7.29,7,2025-01-25,0.0,Active
L0001673,APP0002405,C002494,ACS,13.84,6.84,7,2025-09-23,7.04,Active
L0001674,APP0002406,C003041,Nano,234.74,15.34,30,2025-04-08,12.8,Active
L0001675,APP0002407,C004272,Nano,294.6,14.86,30,2025-02-07,151.16,Defaulted
L0001676,APP0002408,C004721,ACS,18.53,8.68,7,2025-02-15,0.0,Closed
L0001677,APP0002409,C004475,BNPL,417.0,2.43,170,2025-02-07,0.97,Closed
L0001678,APP0002410,C000516,BNPL,778.03,3.05,177,2025-05-02,145.47,Active
L0001679,APP0002411,C000561,ACS,9.71,6.07,7,2025-04-01,0.0,Closed
L0001680,APP0002412,C002183,ACS,19.96,6.32,7,2025-07-19,8.3,Active
L0001681,APP0002413,C001757,BNPL,354.28,2.11,101,2025-07-21,95.68,Active
L0001682,APP0002414,C003397,Nano,72.95,15.9,30,2025-06-01,58.79,Active
L0001683,APP0002416,C002040,BNPL,206.63,3.21,160,2025-06-17,32.72,Active
L0001684,APP0002417,C000452,Nano,171.37,17.6,30,2025-04-14,0.0,Closed
L0001685,APP0002418,C001749,Nano,261.86,14.95,30,2025-02-22,0.0,Closed
L0001686,APP0002420,C003478,ACS,20.88,9.77,7,2025-05-24,3.82,Active
L0001687,APP0002423,C002865,ACS,25.56,6.8,7,2025-03-18,1.51,Active
L0001688,APP0002425,C004449,ACS,8.6,6.94,7,2025-05-15,0.7,Active
L0001689,APP0002426,C002221,ACS,17.0,7.51,7,2025-03-27,0.0,Closed
L0001690,APP0002428,C003535,BNPL,822.13,3.13,168,2025-04-24,0.0,Closed
L0001691,APP0002429,C000944,Nano,144.71,15.44,30,2025-06-13,21.41,Active
L0001692,APP0002431,C003411,Nano,154.43,15.63,30,2025-09-25,79.43,Active
L0001693,APP0002432,C002266,Nano,28.92,12.66,30,2025-07-23,11.62,Active
L0001694,APP0002433,C001020,BNPL,679.19,4.42,166,2025-03-05,0.0,Closed
L0001695,APP0002435,C001109,Nano,50.97,17.98,30,2025-07-21,28.77,Active
L0001696,APP0002436,C000573,ACS,5.33,6.53,7,2025-07-25,2.28,Active
L0001697,APP0002437,C004990,ACS,20.34,9.08,7,2025-04-24,0.0,Closed
L0001698,APP0002438,C004201,ACS,19.86,8.63,7,2025-05-08,2.79,Active
