ApplicationID,CustomerID,ApplicationDate,Product,RequestedAmount,BehavioralScoreAtDecision,Decision,DeclineReason
APP0001267,C004032,2025-05-09,Nano,238.99,656,Approved,
APP0001268,C000312,2025-06-16,Nano,41.95,665,Approved,
APP0001269,C003874,2025-07-03,ACS,21.28,756,Approved,
APP0001270,C000100,2025-01-16,Nano,71.26,473,Declined,Duplicate Application
APP0001271,C001609,2025-01-31,Nano,74.86,300,Declined,Duplicate Application
APP0001272,C002940,2025-02-11,Nano,236.86,660,Approved,
APP0001273,C000525,2025-01-13,ACS,29.93,755,Approved,
APP0001274,C001323,2025-01-15,Nano,109.58,583,Approved,
APP0001275,C003193,2025-03-12,ACS,17.91,465,Declined,Low Behavioural Score
APP0001276,C003433,2025-05-07,Nano,216.44,630,Approved,
APP0001277,C000415,2025-03-16,Nano,285.5,583,Declined,Incomplete Data
APP0001278,C003888,2025-03-08,ACS,21.16,705,Approved,
APP0001279,C002041,2025-01-15,ACS,22.65,373,Declined,Low Behavioural Score
APP0001280,C003056,2025-07-28,Nano,100.02,468,Declined,High Existing Exposure
APP0001281,C001064,2025-08-04,ACS,14.28,507,Approved,
APP0001282,C004949,2025-02-15,Nano,271.42,727,Declined,Low Behavioural Score
APP0001283,C003806,2025-07-21,Nano,31.74,395,Declined,Duplicate Application
APP0001284,C003215,2025-09-03,Nano,175.6,789,Approved,
APP0001285,C000930,2025-06-27,ACS,8.41,572,Declined,Incomplete Data
APP0001286,C003864,2025-04-18,Nano,32.19,670,Approved,
APP0001287,C001888,2025-06-06,Nano,59.76,529,Declined,Incomplete Data
APP0001288,C003206,2025-02-10,Nano,150.83,599,Approved,
APP0001289,C003251,2025-02-27,ACS,20.3,721,Approved,
APP0001290,C004028,2025-03-05,ACS,9.07,718,Approved,
APP0001291,C004181,2025-09-27,Nano,163.54,634,Approved,
APP0001292,C001954,2025-02-19,Nano,292.29,892,Approved,
APP0001293,C000406,2025-10-20,Nano,170.54,531,Approved,
APP0001294,C002172,2025-09-03,Nano,37.38,766,Approved,
APP0001295,C002001,2025-07-24,ACS,11.14,638,Approved,
APP0001296,C001676,2025-08-28,Nano,30.91,535,Declined,Fraud Flag
APP0001297,C002444,2025-06-08,Nano,184.48,528,Approved,
APP0001298,C002883,2025-02-17,ACS,26.93,624,Declined,Fraud Flag
APP0001299,C003117,2025-01-14,ACS,24.38,589,Approved,
APP0001300,C001874,2025-03-18,Nano,32.72,441,Declined,Low Behavioural Score
APP0001301,C003083,2025-02-09,Nano,237.64,543,Declined,Low Behavioural Score
APP0001302,C004940,2025-08-26,Nano,162.73,506,Approved,
APP0001303,C003254,2025-03-30,ACS,26.29,481,Declined,Low Behavioural Score
APP0001304,C003016,2025-03-10,Nano,131.07,514,Declined,Policy Rule Failure
APP0001305,C001429,2025-03-12,ACS,15.17,321,Declined,Low Behavioural Score
APP0001306,C001679,2025-08-19,Nano,296.59,698,Declined,Duplicate Application
APP0001307,C000259,2025-01-09,ACS,13.61,578,Approved,
APP0001308,C002541,2025-05-28,ACS,9.93,689,Approved,
APP0001309,C000373,2025-06-19,ACS,29.37,543,Declined,Policy Rule Failure
APP0001310,C003904,2025-02-02,ACS,27.6,677,Approved,
APP0001311,C004786,2025-04-10,ACS,7.76,605,Declined,Low Behavioural Score
APP0001312,C004031,2025-01-29,Nano,80.4,650,Approved,
APP0001313,C000784,2025-03-16,ACS,26.4,455,Declined,Incomplete Data
APP0001314,C003186,2025-07-25,ACS,10.48,467,Declined,Low Behavioural Score
APP0001315,C002153,2025-04-02,BNPL,383.87,766,Approved,
APP0001316,C000012,2025-04-14,Nano,117.34,599,Declined,Duplicate Application
APP0001317,C003583,2025-01-09,ACS,13.48,579,Approved,
APP0001318,C004344,2025-01-31,Nano,84.83,669,Approved,
APP0001319,C002309,2025-03-26,ACS,9.48,689,Approved,
APP0001320,C004550,2025-01-19,ACS,14.06,309,Declined,Low Behavioural Score
APP0001321,C000278,2025-04-20,Nano,162.38,665,Declined,High Existing Exposure
APP0001322,C004359,2025-03-17,Nano,26.51,523,Declined,High Existing Exposure
APP0001323,C003406,2025-10-14,Nano,31.64,663,Declined,Duplicate Application
APP0001324,C003356,2025-02-03,ACS,18.77,559,Declined,Incomplete Data
APP0001325,C002516,2025-04-02,Nano,69.63,730,Approved,
APP0001326,C000136,2025-01-02,Nano,65.32,510,Declined,Incomplete Data
APP0001327,C002262,2025-03-05,Nano,38.34,595,Approved,
APP0001328,C004754,2025-08-02,Nano,241.84,786,Approved,
APP0001329,C002313,2025-03-29,ACS,12.14,467,Declined,Low Behavioural Score
APP0001330,C000340,2025-05-29,Nano,161.67,761,Approved,
APP0001331,C002471,2025-05-02,Nano,166.82,791,Approved,
APP0001332,C000748,2025-02-22,Nano,90.44,774,Approved,
APP0001333,C002107,2025-03-23,Nano,248.24,686,Approved,
APP0001334,C003140,2025-02-15,Nano,291.8,738,Approved,
APP0001335,C000335,2025-02-15,Nano,141.71,471,Approved,
APP0001336,C002310,2025-01-27,Nano,296.78,682,Approved,
APP0001337,C002529,2025-06-13,ACS,10.14,614,Approved,
APP0001338,C003774,2025-08-28,Nano,233.35,628,Declined,High Existing Exposure
APP0001339,C000340,2025-08-15,BNPL,569.67,753,Approved,
APP0001340,C003166,2025-02-07,ACS,18.6,551,Approved,
APP0001341,C003109,2025-06-21,ACS,27.72,765,Approved,
APP0001342,C000021,2025-06-25,Nano,287.34,529,Approved,
APP0001343,C000598,2025-05-30,ACS,5.06,616,Declined,Incomplete Data
APP0001344,C003215,2025-06-07,ACS,10.94,793,Approved,
APP0001345,C004301,2025-05-01,BNPL,364.33,868,Approved,
APP0001346,C004292,2025-04-16,ACS,16.77,684,Approved,
APP0001347,C003844,2025-05-07,ACS,19.8,562,Declined,Policy Rule Failure
APP0001348,C004261,2025-02-14,Nano,258.37,628,Declined,Incomplete Data
APP0001349,C003034,2025-02-13,Nano,296.71,544,Declined,Fraud Flag
APP0001350,C000788,2025-08-15,ACS,16.46,489,Declined,Low Behavioural Score
APP0001351,C002658,2025-04-14,ACS,12.87,738,Approved,
APP0001352,C001737,2025-07-20,Nano,232.95,761,Approved,
APP0001353,C001276,2025-03-01,ACS,22.62,570,Approved,
APP0001354,C000598,2025-08-29,ACS,8.0,613,Declined,Fraud Flag
APP0001355,C000100,2025-08-15,ACS,21.19,468,Approved,
APP0001356,C003758,2025-06-04,BNPL,849.29,589,Approved,
APP0001357,C000852,2025-04-07,Nano,39.89,588,Approved,
APP0001358,C003138,2025-09-07,Nano,172.5,554,Declined,High Existing Exposure
APP0001359,C001513,2025-07-07,BNPL,114.75,590,Approved,
APP0001360,C002423,2025-01-29,ACS,12.05,593,Approved,
APP0001361,C001988,2025-04-02,ACS,6.3,489,Approved,
APP0001362,C001499,2025-03-16,Nano,290.87,709,Approved,
APP0001363,C002404,2025-03-24,Nano,188.95,580,Approved,
APP0001364,C003936,2025-03-30,ACS,29.84,654,Approved,
APP0001365,C002521,2025-03-21,ACS,27.08,615,Approved,
APP0001366,C003958,2025-04-12,ACS,15.07,556,Declined,Policy Rule Failure
APP0001367,C004554,2025-02-13,Nano,165.22,726,Approved,
APP0001368,C002456,2025-04-24,ACS,22.86,791,Approved,
APP0001369,C004014,2025-03-17,Nano,81.54,870,Approved,
APP0001370,C000623,2025-08-24,ACS,6.54,736,Approved,
APP0001371,C002830,2025-06-11,ACS,26.08,493,Declined,Low Behavioural Score
APP0001372,C002327,2025-05-26,ACS,20.3,684,Approved,
APP0001373,C000029,2025-09-02,BNPL,936.23,784,Approved,
APP0001374,C004481,2025-03-28,Nano,217.99,789,Approved,
APP0001375,C003708,2025-07-01,Nano,98.54,572,Declined,Fraud Flag
APP0001376,C002921,2025-02-23,ACS,11.66,576,Approved,
APP0001377,C003479,2025-01-16,ACS,13.37,771,Approved,
APP0001378,C003771,2025-02-26,ACS,9.65,832,Approved,
APP0001379,C003889,2025-06-01,ACS,17.16,652,Approved,
APP0001380,C001474,2025-02-21,Nano,92.46,430,Declined,Low Behavioural Score
APP0001381,C002090,2025-02-17,ACS,26.53,654,Approved,
APP0001382,C001716,2025-08-20,Nano,238.4,719,Approved,
APP0001383,C004556,2025-01-28,Nano,79.35,585,Approved,
APP0001384,C000586,2025-04-03,ACS,17.83,641,Approved,
APP0001385,C004537,2025-07-15,ACS,27.38,662,Approved,
APP0001386,C001715,2025-04-06,Nano,54.58,713,Approved,
APP0001387,C003893,2025-04-21,BNPL,812.92,769,Approved,
APP0001388,C000849,2025-06-07,BNPL,319.32,792,Approved,
APP0001389,C004218,2025-01-30,ACS,13.55,658,Declined,Duplicate Application
APP0001390,C002695,2025-02-07,ACS,18.88,621,Approved,
APP0001391,C004925,2025-02-09,ACS,25.36,451,Declined,Fraud Flag
APP0001392,C001970,2025-06-03,BNPL,274.93,639,Approved,
APP0001393,C004973,2025-03-13,ACS,28.15,686,Approved,
APP0001394,C004179,2025-04-09,Nano,149.83,660,Approved,
APP0001395,C000041,2025-07-29,Nano,109.61,366,Declined,Low Behavioural Score
APP0001396,C001914,2025-08-27,ACS,10.36,520,Approved,
APP0001397,C002029,2025-04-15,Nano,108.87,618,Approved,
APP0001398,C001062,2025-04-20,Nano,108.14,591,Approved,
APP0001399,C004391,2025-04-23,ACS,25.29,586,Approved,
APP0001400,C000422,2025-05-25,ACS,15.34,484,Declined,Duplicate Application
APP0001401,C001294,2025-03-29,ACS,13.1,643,Approved,
APP0001402,C001263,2025-07-10,BNPL,237.72,679,Approved,
APP0001403,C002093,2025-02-07,BNPL,663.03,514,Declined,Low Behavioural Score
APP0001404,C003487,2025-01-29,ACS,14.52,684,Approved,
APP0001405,C000035,2025-02-21,Nano,250.6,897,Approved,
APP0001406,C003132,2025-03-05,Nano,61.37,709,Approved,
APP0001407,C002025,2025-05-25,BNPL,628.38,578,Approved,
APP0001408,C003100,2025-07-09,Nano,37.27,603,Approved,
APP0001409,C000309,2025-05-31,ACS,8.15,771,Approved,
APP0001410,C004291,2025-02-18,BNPL,982.38,703,Declined,Incomplete Data
APP0001411,C002887,2025-07-23,ACS,22.46,685,Approved,
APP0001412,C001265,2025-04-23,ACS,18.1,447,Declined,Low Behavioural Score
APP0001413,C003948,2025-08-22,Nano,49.65,335,Declined,Incomplete Data
APP0001414,C002354,2025-03-12,BNPL,111.91,560,Approved,
APP0001415,C001952,2025-02-26,Nano,92.47,679,Approved,
APP0001416,C000841,2025-06-13,Nano,156.27,749,Approved,
APP0001417,C002453,2025-01-25,ACS,6.88,697,Approved,
APP0001418,C001094,2025-05-13,Nano,119.65,554,Approved,
APP0001419,C003669,2025-04-20,ACS,11.49,636,Approved,
APP0001420,C001855,2025-05-13,ACS,28.07,534,Approved,
APP0001421,C000593,2025-04-07,BNPL,660.01,633,Approved,
APP0001422,C003536,2025-03-03,Nano,174.86,551,Approved,
APP0001423,C004226,2025-03-14,BNPL,539.01,870,Approved,
APP0001424,C004169,2025-06-14,ACS,8.79,675,Approved,
APP0001425,C002425,2025-02-26,Nano,126.3,546,Approved,
APP0001426,C001537,2025-07-24,ACS,20.25,611,Approved,
APP0001427,C001108,2025-06-10,ACS,26.05,648,Approved,
APP0001428,C001989,2025-03-10,ACS,28.89,755,Approved,
APP0001429,C000508,2025-02-26,ACS,21.73,407,Declined,Fraud Flag
APP0001430,C004439,2025-03-21,BNPL,777.71,603,Approved,
APP0001431,C001246,2025-01-31,Nano,163.97,609,Approved,
APP0001432,C003902,2025-04-01,BNPL,276.73,585,Declined,Fraud Flag
APP0001433,C001926,2025-08-19,ACS,22.11,687,Approved,
APP0001434,C003452,2025-08-18,Nano,224.01,690,Approved,
APP0001435,C004554,2025-01-06,ACS,10.96,718,Approved,
APP0001436,C002036,2025-01-12,ACS,27.29,784,Approved,
APP0001437,C004825,2025-05-30,BNPL,558.88,605,Approved,
APP0001438,C001706,2025-07-10,ACS,22.14,619,Declined,Low Behavioural Score
APP0001439,C001273,2025-03-30,Nano,165.97,817,Approved,
APP0001440,C003618,2025-04-19,BNPL,619.93,857,Approved,
APP0001441,C000704,2025-01-24,ACS,23.41,681,Approved,
APP0001442,C000467,2025-08-25,BNPL,303.12,685,Approved,
APP0001443,C001841,2025-06-13,Nano,240.22,747,Approved,
APP0001444,C002718,2025-11-05,Nano,115.44,759,Approved,
APP0001445,C002341,2025-05-25,Nano,176.21,635,Declined,High Existing Exposure
APP0001446,C000305,2025-02-28,Nano,189.87,729,Approved,
APP0001447,C002742,2025-03-09,BNPL,939.32,535,Approved,
APP0001448,C003117,2025-02-05,BNPL,259.36,599,Declined,Policy Rule Failure
APP0001449,C001424,2025-08-16,ACS,15.62,502,Declined,Fraud Flag
APP0001450,C002843,2025-04-10,Nano,49.66,779,Approved,
APP0001451,C001775,2025-02-16,ACS,15.7,493,Approved,
APP0001452,C000299,2025-06-03,ACS,23.18,572,Approved,
APP0001453,C003721,2025-03-05,ACS,12.96,700,Approved,
APP0001454,C002100,2025-05-02,ACS,20.85,678,Approved,
APP0001455,C004919,2025-04-04,Nano,227.4,698,Approved,
APP0001456,C000963,2025-02-13,ACS,18.73,869,Approved,
APP0001457,C000038,2025-02-05,ACS,25.91,555,Approved,
APP0001458,C003991,2025-02-04,BNPL,157.12,759,Approved,
APP0001459,C004312,2025-01-30,BNPL,747.11,524,Approved,
APP0001460,C004567,2025-02-12,Nano,260.29,693,Approved,
APP0001461,C004948,2025-09-15,BNPL,783.6,551,Declined,High Existing Exposure
APP0001462,C001574,2025-06-16,Nano,134.44,715,Approved,
APP0001463,C003395,2025-05-07,Nano,108.17,353,Declined,Low Behavioural Score
APP0001464,C000147,2025-07-14,ACS,9.39,433,Approved,
APP0001465,C002088,2025-02-22,ACS,15.27,471,Declined,Fraud Flag
APP0001466,C004489,2025-03-02,ACS,12.53,569,Approved,
APP0001467,C003172,2025-03-17,Nano,200.77,522,Declined,Policy Rule Failure
APP0001468,C004223,2025-02-21,Nano,75.5,729,Approved,
APP0001469,C004731,2025-03-02,Nano,21.5,767,Approved,
APP0001470,C003985,2025-08-10,ACS,24.27,879,Approved,
APP0001471,C003437,2025-05-10,Nano,231.62,581,Approved,
APP0001472,C001782,2025-05-02,BNPL,319.37,682,Approved,
APP0001473,C002658,2025-05-27,Nano,200.3,732,Approved,
APP0001474,C000399,2025-03-02,ACS,24.92,800,Approved,
APP0001475,C002886,2025-04-25,ACS,13.92,749,Approved,
APP0001476,C004875,2025-01-25,BNPL,578.58,567,Approved,
APP0001477,C000740,2025-04-06,ACS,11.99,618,Approved,
APP0001478,C002468,2025-06-11,ACS,12.24,494,Declined,Low Behavioural Score
APP0001479,C004498,2025-07-02,ACS,15.11,521,Approved,
APP0001480,C001784,2025-04-22,Nano,179.91,574,Approved,
APP0001481,C002946,2025-04-17,ACS,23.6,667,Approved,
APP0001482,C003887,2025-07-01,ACS,13.0,855,Approved,
APP0001483,C003941,2025-04-20,ACS,16.13,728,Approved,
APP0001484,C003354,2025-03-05,Nano,289.61,740,Approved,
APP0001485,C000314,2025-02-01,Nano,277.45,865,Approved,
APP0001486,C000210,2025-03-13,BNPL,199.67,651,Declined,Fraud Flag
APP0001487,C003774,2025-04-07,ACS,23.64,636,Approved,
APP0001488,C004792,2025-02-28,Nano,193.51,760,Approved,
APP0001489,C001339,2025-06-27,ACS,20.6,624,Approved,
APP0001490,C002781,2025-03-10,Nano,197.2,475,Approved,
APP0001491,C000357,2025-03-03,ACS,15.92,554,Declined,Incomplete Data
APP0001492,C000942,2025-07-18,Nano,250.24,764,Approved,
APP0001493,C002423,2025-05-14,Nano,202.5,592,Approved,
APP0001494,C000080,2025-02-01,BNPL,746.21,707,Approved,
APP0001495,C002944,2025-02-06,ACS,25.72,723,Approved,
APP0001496,C002762,2025-07-20,Nano,141.0,635,Approved,
APP0001497,C000464,2025-02-15,Nano,52.82,687,Declined,Policy Rule Failure
APP0001498,C002971,2025-06-03,Nano,48.88,424,Declined,Low Behavioural Score
APP0001499,C002278,2025-06-23,Nano,200.2,596,Approved,
APP0001500,C000499,2025-10-03,ACS,17.45,599,Approved,
APP0001501,C001094,2025-03-24,Nano,246.07,554,Approved,
APP0001502,C002725,2025-11-13,ACS,6.13,340,Declined,Low Behavioural Score
APP0001503,C004055,2025-07-13,Nano,35.53,546,Approved,
APP0001504,C002159,2025-03-09,ACS,24.2,556,Approved,
APP0001505,C003161,2025-02-05,BNPL,994.86,422,Declined,Incomplete Data
APP0001506,C002189,2025-04-24,ACS,26.19,458,Declined,Incomplete Data
APP0001507,C004308,2025-08-04,BNPL,477.11,829,Approved,
APP0001508,C004877,2025-04-18,ACS,26.9,789,Approved,
APP0001509,C002113,2025-09-14,ACS,5.91,701,Approved,
APP0001510,C001480,2025-01-11,Nano,225.15,738,Approved,
APP0001511,C002880,2025-02-19,BNPL,256.0,618,Approved,
APP0001512,C004421,2025-06-11,Nano,99.59,790,Approved,
APP0001513,C002998,2025-03-29,ACS,13.72,637,Approved,
APP0001514,C001723,2025-04-25,ACS,9.46,612,Approved,
APP0001515,C003882,2025-05-09,Nano,160.86,506,Approved,
APP0001516,C000898,2025-02-24,Nano,139.25,733,Approved,
APP0001517,C001365,2025-09-15,Nano,168.7,594,Declined,Fraud Flag
APP0001518,C000762,2025-01-17,ACS,14.21,710,Approved,
APP0001519,C004565,2025-06-05,ACS,7.31,701,Approved,
APP0001520,C004704,2025-03-17,Nano,245.61,324,Declined,Fraud Flag
APP0001521,C004793,2025-10-19,ACS,25.18,793,Approved,
APP0001522,C000117,2025-03-02,Nano,222.53,705,Approved,
APP0001523,C004497,2025-03-06,BNPL,692.5,787,Approved,
APP0001524,C001096,2025-01-27,ACS,16.93,720,Approved,
APP0001525,C004763,2025-03-26,ACS,23.53,628,Approved,
APP0001526,C001703,2025-04-13,ACS,26.72,452,Approved,
APP0001527,C001531,2025-06-10,ACS,23.93,641,Approved,
APP0001528,C003284,2025-06-22,ACS,11.38,485,Declined,Policy Rule Failure
APP0001529,C003951,2025-04-07,ACS,10.07,789,Approved,
APP0001530,C001880,2025-06-06,ACS,19.15,644,Approved,
APP0001531,C004122,2025-06-20,Nano,130.56,452,Declined,Low Behavioural Score
APP0001532,C000103,2025-05-02,ACS,13.67,772,Approved,
APP0001533,C004493,2025-01-01,Nano,282.11,747,Approved,
APP0001534,C002585,2025-06-08,ACS,23.44,584,Approved,
APP0001535,C002684,2025-03-26,ACS,17.53,542,Approved,
APP0001536,C004423,2025-03-11,Nano,116.27,688,Declined,High Existing Exposure
APP0001537,C000275,2025-04-28,ACS,11.59,523,Declined,High Existing Exposure
APP0001538,C004433,2025-05-08,ACS,29.92,764,Approved,
APP0001539,C001016,2025-02-26,BNPL,367.38,580,Approved,
APP0001540,C004958,2025-03-01,ACS,26.15,586,Declined,Low Behavioural Score
APP0001541,C003596,2025-06-30,Nano,56.96,568,Approved,
APP0001542,C001712,2025-06-24,Nano,234.35,384,Declined,High Existing Exposure
APP0001543,C000332,2025-06-13,ACS,17.3,757,Approved,
APP0001544,C000613,2025-06-17,ACS,16.31,753,Approved,
APP0001545,C000610,2025-08-25,BNPL,828.22,764,Approved,
APP0001546,C000348,2025-02-24,ACS,6.36,609,Approved,
APP0001547,C003080,2025-06-14,ACS,5.22,897,Approved,
APP0001548,C004336,2025-07-03,ACS,7.63,479,Approved,
APP0001549,C003999,2025-05-15,ACS,6.16,518,Approved,
APP0001550,C003742,2025-04-23,ACS,28.27,549,Approved,
APP0001551,C004903,2025-04-12,BNPL,206.59,431,Declined,Low Behavioural Score
APP0001552,C003138,2025-02-05,ACS,24.68,548,Declined,High Existing Exposure
APP0001553,C000475,2025-01-10,Nano,231.66,624,Declined,High Existing Exposure
APP0001554,C002484,2025-01-12,ACS,5.03,771,Approved,
APP0001555,C003791,2025-06-09,Nano,98.21,618,Approved,
APP0001556,C002287,2025-02-28,Nano,246.08,642,Approved,
APP0001557,C001536,2025-05-06,Nano,202.3,467,Approved,
APP0001558,C002470,2025-05-29,BNPL,797.64,468,Declined,Low Behavioural Score
APP0001559,C003906,2025-03-15,ACS,25.74,779,Approved,
APP0001560,C001820,2025-02-19,Nano,28.77,660,Approved,
APP0001561,C001766,2025-03-17,Nano,208.07,455,Declined,Low Behavioural Score
APP0001562,C002374,2025-08-19,ACS,5.86,375,Declined,Incomplete Data
APP0001563,C002097,2025-01-12,ACS,28.21,593,Approved,
APP0001564,C001052,2025-02-10,ACS,15.68,623,Approved,
APP0001565,C001400,2025-03-20,ACS,12.98,858,Approved,
APP0001566,C000589,2025-05-09,ACS,9.33,461,Declined,Low Behavioural Score
APP0001567,C003758,2025-02-15,ACS,21.94,587,Approved,
APP0001568,C001057,2025-08-05,ACS,25.49,535,Declined,Policy Rule Failure
APP0001569,C004893,2025-04-23,ACS,7.71,524,Approved,
APP0001570,C004855,2025-03-18,BNPL,983.94,712,Approved,
APP0001571,C003362,2025-04-03,Nano,42.59,411,Approved,
APP0001572,C004954,2025-09-01,ACS,24.6,684,Approved,
APP0001573,C004319,2025-08-23,Nano,39.23,648,Approved,
APP0001574,C003758,2025-06-08,Nano,78.28,599,Approved,
APP0001575,C001779,2025-01-23,ACS,8.94,615,Declined,Low Behavioural Score
APP0001576,C004186,2025-04-06,Nano,67.38,524,Approved,
APP0001577,C001705,2025-04-05,BNPL,871.81,505,Approved,
APP0001578,C000518,2025-03-18,ACS,21.58,636,Approved,
APP0001579,C002829,2025-03-27,BNPL,974.64,758,Approved,
APP0001580,C000616,2025-04-15,ACS,10.56,662,Approved,
APP0001581,C000462,2025-07-06,Nano,73.23,638,Approved,
APP0001582,C000464,2025-04-21,ACS,9.13,691,Declined,Duplicate Application
APP0001583,C004558,2025-02-03,ACS,25.86,789,Approved,
APP0001584,C000316,2025-09-06,ACS,13.29,755,Approved,
APP0001585,C001973,2025-02-06,BNPL,638.6,785,Approved,
APP0001586,C003737,2025-03-08,Nano,117.18,596,Approved,
APP0001587,C004011,2025-04-18,BNPL,586.45,710,Approved,
APP0001588,C000283,2025-03-27,Nano,213.12,691,Approved,
APP0001589,C004470,2025-04-03,Nano,53.16,728,Approved,
APP0001590,C004746,2025-02-10,ACS,27.59,761,Approved,
APP0001591,C004850,2025-02-05,BNPL,377.73,521,Declined,Incomplete Data
APP0001592,C003271,2025-01-15,Nano,66.08,560,Approved,
APP0001593,C002562,2025-01-29,Nano,240.52,675,Approved,
APP0001594,C000855,2025-02-16,Nano,299.01,801,Approved,
APP0001595,C000618,2025-03-25,Nano,112.91,593,Approved,
APP0001596,C004088,2025-01-16,ACS,15.29,378,Declined,High Existing Exposure
APP0001597,C004252,2025-07-19,ACS,9.69,468,Declined,Fraud Flag
APP0001598,C004119,2025-05-13,BNPL,121.1,652,Approved,
APP0001599,C003092,2025-01-29,ACS,8.35,646,Approved,
APP0001600,C002820,2025-04-20,ACS,28.9,614,Approved,
APP0001601,C000968,2025-04-15,Nano,267.49,713,Approved,
APP0001602,C000455,2025-04-25,ACS,24.95,581,Approved,
APP0001603,C001005,2025-02-26,Nano,283.35,720,Approved,
APP0001604,C002004,2025-08-16,Nano,196.99,900,Approved,
APP0001605,C001507,2025-05-11,BNPL,454.46,602,Approved,
APP0001606,C002743,2025-01-22,Nano,93.08,464,Approved,
APP0001607,C003909,2025-03-03,Nano,232.25,558,Approved,
APP0001608,C003719,2025-10-30,Nano,213.08,580,Declined,High Existing Exposure
APP0001609,C004141,2025-06-26,ACS,17.21,660,Approved,
APP0001610,C001493,2025-06-18,ACS,20.57,377,Declined,Low Behavioural Score
APP0001611,C004679,2025-01-02,Nano,200.05,516,Declined,High Existing Exposure
APP0001612,C004366,2025-08-07,Nano,143.63,788,Approved,
APP0001613,C001745,2025-01-28,ACS,10.14,550,Approved,
APP0001614,C001254,2025-03-19,Nano,81.11,466,Declined,Low Behavioural Score
