PerformanceID,LoanID,ReportMonth,AmountDue,AmountPaid,OutstandingBalance,DaysPastDue,DelinquencyBucket,DefaultFlag
PF00001852,L0000227,2025-06-01,4.65,4.62,32.58,0,Current,False
PF00001853,L0000227,2025-07-01,4.65,4.63,27.95,0,Current,False
PF00001854,L0000227,2025-08-01,4.65,4.62,23.33,0,Current,False
PF00001855,L0000227,2025-09-01,4.65,4.62,18.71,0,Current,False
PF00001856,L0000227,2025-10-01,4.65,4.63,14.08,0,Current,False
PF00001857,L0000227,2025-11-01,4.65,4.46,9.62,0,Current,False
PF00001858,L0000227,2025-12-01,4.65,4.5,5.12,0,Current,False
PF00001859,L0000228,2025-09-01,1.21,1.19,8.46,0,Current,False
PF00001860,L0000228,2025-10-01,1.21,1.16,7.3,0,Current,False
PF00001861,L0000228,2025-11-01,1.21,1.17,6.13,0,Current,False
PF00001862,L0000228,2025-12-01,1.21,1.16,4.97,0,Current,False
PF00001863,L0000229,2025-05-01,1.69,1.66,11.86,0,Current,False
PF00001864,L0000229,2025-06-01,1.69,1.69,10.17,0,Current,False
PF00001865,L0000229,2025-07-01,1.69,0.63,9.54,16,1-30,False
PF00001866,L0000229,2025-08-01,1.69,0.32,9.22,49,31-60,False
PF00001867,L0000229,2025-09-01,1.69,0.52,8.7,1,1-30,False
PF00001868,L0000229,2025-10-01,1.69,1.62,7.08,0,Current,False
PF00001869,L0000229,2025-10-01,1.69,1.63,5.45,0,Current,False
PF00001870,L0000229,2025-11-01,1.69,1.64,3.81,0,Current,False
PF00001871,L0000229,2025-12-01,1.69,1.61,2.2,0,Current,False
PF00001872,L0000230,2025-03-01,2.65,2.62,18.6,0,Current,False
PF00001873,L0000230,2025-04-01,2.65,2.64,15.96,0,Current,False
PF00001874,L0000230,2025-05-01,2.65,2.6,13.36,0,Current,False
PF00001875,L0000230,2025-06-01,2.65,2.53,10.83,0,Current,False
PF00001876,L0000230,2025-07-01,2.65,2.58,8.25,0,Current,False
PF00001877,L0000230,2025-08-01,2.65,2.6,5.65,0,Current,False
PF00001878,L0000230,2025-09-01,2.65,2.65,3.0,0,Current,False
PF00001879,L0000230,2025-10-01,2.65,2.63,0.37,0,Current,False
PF00001880,L0000230,2025-11-01,2.65,2.64,0.0,0,Current,False
PF00001881,L0000230,2025-12-01,2.65,2.62,0.0,0,Current,False
PF00001882,L0000231,2025-04-01,22.4,7.67,171.56,11,1-30,False
PF00001883,L0000231,2025-05-01,22.4,21.88,149.68,0,Current,False
PF00001884,L0000231,2025-06-01,22.4,21.96,127.72,0,Current,False
PF00001885,L0000231,2025-07-01,22.4,22.16,105.56,0,Current,False
PF00001886,L0000231,2025-08-01,22.4,21.62,83.94,0,Current,False
PF00001887,L0000231,2025-09-01,22.4,22.19,61.75,0,Current,False
PF00001888,L0000231,2025-10-01,22.4,22.2,39.55,0,Current,False
PF00001889,L0000231,2025-11-01,22.4,22.18,17.37,0,Current,False
PF00001890,L0000231,2025-12-01,22.4,21.41,0.0,0,Current,False
PF00001891,L0000232,2025-04-01,6.16,6.09,43.21,0,Current,False
PF00001892,L0000232,2025-05-01,6.16,6.14,37.07,0,Current,False
PF00001893,L0000232,2025-06-01,6.16,6.15,30.92,0,Current,False
PF00001894,L0000232,2025-07-01,6.16,3.57,27.35,10,1-30,False
PF00001895,L0000232,2025-08-01,6.16,0.47,26.88,39,31-60,False
PF00001896,L0000232,2025-09-01,6.16,4.8,22.08,25,1-30,False
PF00001897,L0000232,2025-10-01,6.16,6.06,16.02,0,Current,False
PF00001898,L0000232,2025-10-01,6.16,5.9,10.12,0,Current,False
PF00001899,L0000232,2025-11-01,6.16,6.14,3.98,0,Current,False
PF00001900,L0000232,2025-12-01,6.16,6.05,0.0,0,Current,False
PF00001901,L0000233,2025-04-01,2.64,2.58,18.55,0,Current,False
PF00001902,L0000233,2025-05-01,2.64,1.13,17.42,17,1-30,False
PF00001903,L0000233,2025-06-01,2.64,2.51,14.91,0,Current,False
PF00001904,L0000233,2025-07-01,2.64,2.59,12.32,0,Current,False
PF00001905,L0000233,2025-08-01,2.64,2.64,9.68,0,Current,False
PF00001906,L0000233,2025-09-01,2.64,2.55,7.13,0,Current,False
PF00001907,L0000233,2025-10-01,2.64,2.57,4.56,0,Current,False
PF00001908,L0000233,2025-11-01,2.64,2.52,2.04,0,Current,False
PF00001909,L0000233,2025-12-01,2.64,2.52,0.0,0,Current,False
PF00001910,L0000234,2025-01-01,3.35,1.06,25.75,29,1-30,False
PF00001911,L0000234,2025-02-01,3.35,1.13,24.62,11,1-30,False
PF00001912,L0000234,2025-03-01,3.35,3.32,21.3,0,Current,False
PF00001913,L0000234,2025-04-01,3.35,3.21,18.09,0,Current,False
PF00001914,L0000234,2025-05-01,3.35,3.31,14.78,0,Current,False
PF00001915,L0000234,2025-06-01,3.35,3.29,11.49,0,Current,False
PF00001916,L0000234,2025-07-01,3.35,3.21,8.28,0,Current,False
PF00001917,L0000234,2025-08-01,3.35,3.33,4.95,0,Current,False
PF00001918,L0000234,2025-09-01,3.35,3.26,1.69,0,Current,False
PF00001919,L0000234,2025-10-01,3.35,3.26,0.0,0,Current,False
PF00001920,L0000234,2025-11-01,3.35,3.2,0.0,0,Current,False
PF00001921,L0000234,2025-12-01,3.35,2.56,0.0,28,1-30,False
PF00001922,L0000235,2025-02-01,12.1,12.03,84.73,0,Current,False
PF00001923,L0000235,2025-03-01,12.1,9.77,74.96,4,1-30,False
PF00001924,L0000235,2025-04-01,12.1,9.52,65.44,13,1-30,False
PF00001925,L0000235,2025-05-01,12.1,1.4,64.04,58,31-60,False
PF00001926,L0000235,2025-06-01,12.1,2.68,61.36,66,61-90,False
PF00001927,L0000235,2025-07-01,12.1,1.97,59.39,76,61-90,False
PF00001928,L0000235,2025-07-01,12.1,1.09,58.3,61,90+,False
PF00001929,L0000235,2025-08-01,12.1,0.0,58.3,131,90+,True
PF00001930,L0000236,2025-04-01,25.99,25.31,182.6,0,Current,False
PF00001931,L0000236,2025-05-01,25.99,25.8,156.8,0,Current,False
PF00001932,L0000236,2025-06-01,25.99,25.36,131.44,0,Current,False
PF00001933,L0000236,2025-07-01,25.99,25.93,105.51,0,Current,False
PF00001934,L0000236,2025-08-01,25.99,11.04,94.47,18,1-30,False
PF00001935,L0000236,2025-09-01,25.99,25.28,69.19,0,Current,False
PF00001936,L0000236,2025-10-01,25.99,25.22,43.97,0,Current,False
PF00001937,L0000236,2025-11-01,25.99,24.83,19.14,0,Current,False
PF00001938,L0000236,2025-12-01,25.99,24.93,0.0,0,Current,False
PF00001939,L0000236,2025-12-01,25.99,25.39,0.0,0,Current,False
PF00001940,L0000237,2025-03-01,99.78,98.15,700.05,0,Current,False
PF00001941,L0000237,2025-03-01,99.78,97.62,602.43,0,Current,False
PF00001942,L0000237,2025-04-01,99.78,96.87,505.56,0,Current,False
PF00001943,L0000237,2025-05-01,99.78,80.63,424.93,11,1-30,False
PF00001944,L0000237,2025-06-01,99.78,70.23,354.7,25,1-30,False
PF00001945,L0000237,2025-07-01,99.78,17.07,337.63,35,31-60,False
PF00001946,L0000237,2025-08-01,99.78,21.21,316.42,67,61-90,False
PF00001947,L0000237,2025-09-01,99.78,0.94,315.48,68,90+,False
PF00001948,L0000237,2025-10-01,99.78,0.0,315.48,101,90+,True
PF00001949,L0000238,2025-06-01,29.62,29.48,207.52,0,Current,False
PF00001950,L0000238,2025-07-01,29.62,28.35,179.17,0,Current,False
PF00001951,L0000238,2025-08-01,29.62,28.26,150.91,0,Current,False
PF00001952,L0000238,2025-09-01,29.62,28.94,121.97,0,Current,False
PF00001953,L0000238,2025-10-01,29.62,29.52,92.45,0,Current,False
PF00001954,L0000238,2025-11-01,29.62,29.4,63.05,0,Current,False
PF00001955,L0000238,2025-12-01,29.62,28.2,34.85,0,Current,False
PF00001956,L0000239,2025-05-01,3.11,2.07,22.78,28,1-30,False
PF00001957,L0000239,2025-06-01,3.11,1.65,21.13,4,1-30,False
PF00001958,L0000239,2025-07-01,3.11,0.59,20.54,33,31-60,False
PF00001959,L0000239,2025-08-01,3.11,0.13,20.41,64,61-90,False
PF00001960,L0000239,2025-09-01,3.11,0.74,19.67,67,90+,False
PF00001961,L0000239,2025-10-01,3.11,0.0,19.67,98,90+,True
PF00001962,L0000240,2025-06-01,20.36,19.47,143.39,0,Current,False
PF00001963,L0000240,2025-07-01,20.36,19.93,123.46,0,Current,False
PF00001964,L0000240,2025-08-01,20.36,20.1,103.36,0,Current,False
PF00001965,L0000240,2025-09-01,20.36,19.58,83.78,0,Current,False
PF00001966,L0000240,2025-10-01,20.36,19.91,63.87,0,Current,False
PF00001967,L0000240,2025-11-01,20.36,19.34,44.53,0,Current,False
PF00001968,L0000240,2025-12-01,20.36,19.74,24.79,0,Current,False
PF00001969,L0000241,2025-03-01,2.58,2.05,18.58,15,1-30,False
PF00001970,L0000241,2025-04-01,2.58,1.77,16.81,26,1-30,False
PF00001971,L0000241,2025-05-01,2.58,0.64,16.17,54,31-60,False
PF00001972,L0000241,2025-06-01,2.58,0.3,15.87,89,61-90,False
PF00001973,L0000241,2025-07-01,2.58,0.45,15.42,68,61-90,False
PF00001974,L0000241,2025-08-01,2.58,0.01,15.41,70,90+,False
PF00001975,L0000241,2025-09-01,2.58,0.0,15.41,133,90+,True
PF00001976,L0000242,2025-02-01,2.63,2.54,18.5,0,Current,False
PF00001977,L0000242,2025-03-01,2.63,2.53,15.97,0,Current,False
PF00001978,L0000242,2025-04-01,2.63,2.57,13.4,0,Current,False
PF00001979,L0000242,2025-05-01,2.63,2.51,10.89,0,Current,False
PF00001980,L0000242,2025-06-01,2.63,2.55,8.34,0,Current,False
PF00001981,L0000242,2025-07-01,2.63,2.58,5.76,0,Current,False
PF00001982,L0000242,2025-08-01,2.63,2.59,3.17,0,Current,False
PF00001983,L0000242,2025-09-01,2.63,2.54,0.63,0,Current,False
PF00001984,L0000242,2025-10-01,2.63,2.55,0.0,0,Current,False
PF00001985,L0000242,2025-11-01,2.63,2.61,0.0,0,Current,False
PF00001986,L0000242,2025-12-01,2.63,2.58,0.0,0,Current,False
PF00001987,L0000243,2025-05-01,3.36,3.26,23.62,0,Current,False
PF00001988,L0000243,2025-06-01,3.36,3.25,20.37,0,Current,False
PF00001989,L0000243,2025-07-01,3.36,3.32,17.05,0,Current,False
PF00001990,L0000243,2025-08-01,3.36,2.52,14.53,26,1-30,False
PF00001991,L0000243,2025-09-01,3.36,0.65,13.88,55,31-60,False
PF00001992,L0000243,2025-10-01,3.36,1.23,12.65,59,31-60,False
PF00001993,L0000243,2025-11-01,3.36,0.25,12.4,71,61-90,False
PF00001994,L0000243,2025-12-01,3.36,0.45,11.95,53,31-60,False
PF00001995,L0000244,2025-03-01,15.85,15.22,111.6,0,Current,False
PF00001996,L0000244,2025-04-01,15.85,14.17,97.43,1,1-30,False
PF00001997,L0000244,2025-05-01,15.85,15.66,81.77,0,Current,False
PF00001998,L0000244,2025-06-01,15.85,15.08,66.69,0,Current,False
PF00001999,L0000244,2025-07-01,15.85,15.54,51.15,0,Current,False
PF00002000,L0000244,2025-08-01,15.85,15.17,35.98,0,Current,False
PF00002001,L0000244,2025-09-01,15.85,15.45,20.53,0,Current,False
PF00002002,L0000244,2025-10-01,15.85,15.33,5.2,0,Current,False
PF00002003,L0000244,2025-11-01,15.85,9.87,0.0,6,1-30,False
PF00002004,L0000244,2025-12-01,15.85,10.97,0.0,29,1-30,False
PF00002005,L0000245,2025-08-01,21.13,21.05,147.96,0,Current,False
PF00002006,L0000245,2025-09-01,21.13,20.73,127.23,0,Current,False
PF00002007,L0000245,2025-10-01,21.13,20.58,106.65,0,Current,False
PF00002008,L0000245,2025-11-01,21.13,21.11,85.54,0,Current,False
PF00002009,L0000245,2025-12-01,21.13,20.31,65.23,0,Current,False
PF00002010,L0000246,2025-08-01,2.87,2.87,20.06,0,Current,False
PF00002011,L0000246,2025-09-01,2.87,2.86,17.2,0,Current,False
PF00002012,L0000246,2025-10-01,2.87,2.76,14.44,0,Current,False
PF00002013,L0000246,2025-11-01,2.87,2.21,12.23,18,1-30,False
PF00002014,L0000246,2025-12-01,2.87,1.39,10.84,6,1-30,False
PF00002015,L0000247,2025-05-01,2.94,2.81,20.73,0,Current,False
PF00002016,L0000247,2025-06-01,2.94,2.94,17.79,0,Current,False
PF00002017,L0000247,2025-07-01,2.94,2.9,14.89,0,Current,False
PF00002018,L0000247,2025-08-01,2.94,2.88,12.01,0,Current,False
PF00002019,L0000247,2025-09-01,2.94,2.87,9.14,0,Current,False
PF00002020,L0000247,2025-10-01,2.94,2.86,6.28,0,Current,False
PF00002021,L0000247,2025-11-01,2.94,2.87,3.41,0,Current,False
PF00002022,L0000247,2025-12-01,2.94,2.84,0.57,0,Current,False
PF00002023,L0000248,2025-01-01,2.64,2.59,18.53,0,Current,False
PF00002024,L0000248,2025-02-01,2.64,2.62,15.91,0,Current,False
PF00002025,L0000248,2025-03-01,2.64,2.54,13.37,0,Current,False
PF00002026,L0000248,2025-04-01,2.64,2.54,10.83,0,Current,False
PF00002027,L0000248,2025-05-01,2.64,2.55,8.28,0,Current,False
PF00002028,L0000248,2025-06-01,2.64,2.63,5.65,0,Current,False
PF00002029,L0000248,2025-07-01,2.64,2.6,3.05,0,Current,False
PF00002030,L0000248,2025-08-01,2.64,2.57,0.48,0,Current,False
PF00002031,L0000248,2025-09-01,2.64,2.56,0.0,0,Current,False
PF00002032,L0000248,2025-10-01,2.64,2.52,0.0,0,Current,False
PF00002033,L0000248,2025-11-01,2.64,1.98,0.0,22,1-30,False
PF00002034,L0000248,2025-12-01,2.64,0.37,0.0,53,31-60,False
PF00002035,L0000249,2025-06-01,2.82,2.76,19.82,0,Current,False
PF00002036,L0000249,2025-07-01,2.82,2.8,17.02,0,Current,False
PF00002037,L0000249,2025-08-01,2.82,2.37,14.65,28,1-30,False
PF00002038,L0000249,2025-09-01,2.82,2.39,12.26,28,1-30,False
PF00002039,L0000249,2025-10-01,2.82,2.74,9.52,0,Current,False
PF00002040,L0000249,2025-10-01,2.82,2.8,6.72,0,Current,False
PF00002041,L0000249,2025-11-01,2.82,2.79,3.93,0,Current,False
PF00002042,L0000249,2025-12-01,2.82,2.79,1.14,0,Current,False
PF00002043,L0000250,2025-10-01,32.13,30.67,226.37,0,Current,False
PF00002044,L0000250,2025-11-01,32.13,31.49,194.88,0,Current,False
PF00002045,L0000250,2025-12-01,32.13,30.6,164.28,0,Current,False
PF00002046,L0000251,2025-01-01,3.43,1.37,26.06,11,1-30,False
PF00002047,L0000251,2025-02-01,3.43,1.05,25.01,44,31-60,False
PF00002048,L0000251,2025-03-01,3.43,0.33,24.68,72,61-90,False
PF00002049,L0000251,2025-04-01,3.43,0.33,24.35,87,90+,False
PF00002050,L0000251,2025-05-01,3.43,0.0,24.35,120,90+,True
PF00002051,L0000252,2025-04-01,17.52,17.41,122.71,0,Current,False
PF00002052,L0000252,2025-05-01,17.52,17.15,105.56,0,Current,False
PF00002053,L0000252,2025-06-01,17.52,16.67,88.89,0,Current,False
PF00002054,L0000252,2025-07-01,17.52,17.33,71.56,0,Current,False
PF00002055,L0000252,2025-08-01,17.52,17.26,54.3,0,Current,False
PF00002056,L0000252,2025-09-01,17.52,17.01,37.29,0,Current,False
PF00002057,L0000252,2025-10-01,17.52,17.06,20.23,0,Current,False
PF00002058,L0000252,2025-11-01,17.52,17.13,3.1,0,Current,False
PF00002059,L0000252,2025-12-01,17.52,16.69,0.0,0,Current,False
PF00002060,L0000253,2025-01-01,27.42,26.35,193.0,0,Current,False
PF00002061,L0000253,2025-02-01,27.42,26.14,166.86,0,Current,False
PF00002062,L0000253,2025-03-01,27.42,26.74,140.12,0,Current,False
PF00002063,L0000253,2025-04-01,27.42,26.2,113.92,0,Current,False
PF00002064,L0000253,2025-05-01,27.42,26.2,87.72,0,Current,False
PF00002065,L0000253,2025-06-01,27.42,26.76,60.96,0,Current,False
PF00002066,L0000253,2025-07-01,27.42,26.48,34.48,0,Current,False
PF00002067,L0000253,2025-08-01,27.42,26.14,8.34,0,Current,False
PF00002068,L0000253,2025-09-01,27.42,26.86,0.0,0,Current,False
PF00002069,L0000253,2025-10-01,27.42,27.11,0.0,0,Current,False
PF00002070,L0000253,2025-11-01,27.42,27.14,0.0,0,Current,False
PF00002071,L0000254,2025-06-01,16.64,5.82,127.28,6,1-30,False
PF00002072,L0000254,2025-07-01,16.64,6.37,120.91,31,31-60,False
PF00002073,L0000254,2025-08-01,16.64,3.51,117.4,35,31-60,False
PF00002074,L0000254,2025-09-01,16.64,6.07,111.33,57,31-60,False
PF00002075,L0000254,2025-10-01,16.64,2.84,108.49,74,61-90,False
PF00002076,L0000254,2025-10-01,16.64,4.36,104.13,87,90+,False
PF00002077,L0000254,2025-11-01,16.64,0.0,104.13,103,90+,True
PF00002078,L0000255,2025-06-01,3.32,3.19,23.33,0,Current,False
PF00002079,L0000255,2025-07-01,3.32,3.29,20.04,0,Current,False
PF00002080,L0000255,2025-08-01,3.32,3.28,16.76,0,Current,False
PF00002081,L0000255,2025-09-01,3.32,3.2,13.56,0,Current,False
PF00002082,L0000255,2025-10-01,3.32,3.27,10.29,0,Current,False
PF00002083,L0000255,2025-11-01,3.32,3.25,7.04,0,Current,False
PF00002084,L0000255,2025-12-01,3.32,3.16,3.88,0,Current,False
PF00002085,L0000256,2025-02-01,3.22,3.13,22.64,0,Current,False
PF00002086,L0000256,2025-03-01,3.22,3.13,19.51,0,Current,False
PF00002087,L0000256,2025-04-01,3.22,3.14,16.37,0,Current,False
PF00002088,L0000256,2025-05-01,3.22,3.16,13.21,0,Current,False
PF00002089,L0000256,2025-06-01,3.22,3.09,10.12,0,Current,False
PF00002090,L0000256,2025-07-01,3.22,3.14,6.98,0,Current,False
PF00002091,L0000256,2025-08-01,3.22,3.08,3.9,0,Current,False
PF00002092,L0000256,2025-09-01,3.22,3.15,0.75,0,Current,False
PF00002093,L0000256,2025-10-01,3.22,3.14,0.0,0,Current,False
PF00002094,L0000256,2025-11-01,3.22,1.88,0.0,12,1-30,False
PF00002095,L0000256,2025-12-01,3.22,2.41,0.0,9,1-30,False
PF00002096,L0000257,2025-01-01,2.15,2.08,15.16,0,Current,False
PF00002097,L0000257,2025-03-01,2.15,2.11,13.05,0,Current,False
PF00002098,L0000257,2025-04-01,2.15,0.95,12.1,11,1-30,False
PF00002099,L0000257,2025-05-01,2.15,0.7,11.4,7,1-30,False
PF00002100,L0000257,2025-05-01,2.15,1.59,9.81,18,1-30,False
PF00002101,L0000257,2025-06-01,2.15,0.29,9.52,54,31-60,False
PF00002102,L0000257,2025-07-01,2.15,0.32,9.2,89,61-90,False
PF00002103,L0000257,2025-08-01,2.15,0.08,9.12,90,61-90,False
PF00002104,L0000257,2025-09-01,2.15,0.29,8.83,63,90+,False
PF00002105,L0000257,2025-10-01,2.15,0.0,8.83,141,90+,True
PF00002106,L0000258,2025-02-01,2.31,2.29,16.16,0,Current,False
PF00002107,L0000258,2025-03-01,2.31,2.31,13.85,0,Current,False
PF00002108,L0000258,2025-04-01,2.31,2.28,11.57,0,Current,False
PF00002109,L0000258,2025-05-01,2.31,2.28,9.29,0,Current,False
PF00002110,L0000258,2025-06-01,2.31,2.29,7.0,0,Current,False
PF00002111,L0000258,2025-07-01,2.31,2.01,4.99,4,1-30,False
PF00002112,L0000258,2025-08-01,2.31,2.21,2.78,0,Current,False
PF00002113,L0000258,2025-09-01,2.31,2.26,0.52,0,Current,False
PF00002114,L0000258,2025-10-01,2.31,2.25,0.0,0,Current,False
PF00002115,L0000258,2025-11-01,2.31,2.23,0.0,0,Current,False
PF00002116,L0000258,2025-12-01,2.31,2.29,0.0,0,Current,False
PF00002117,L0000259,2025-08-01,30.53,9.77,234.47,20,1-30,False
PF00002118,L0000259,2025-09-01,30.53,20.08,214.39,5,1-30,False
PF00002119,L0000259,2025-10-01,30.53,23.15,191.24,21,1-30,False
PF00002120,L0000259,2025-11-01,30.53,12.17,179.07,58,31-60,False
PF00002121,L0000259,2025-12-01,30.53,8.99,170.08,58,31-60,False
PF00002122,L0000260,2025-05-01,1.38,1.36,9.64,0,Current,False
PF00002123,L0000260,2025-06-01,1.38,1.37,8.27,0,Current,False
PF00002124,L0000260,2025-07-01,1.38,1.32,6.95,0,Current,False
PF00002125,L0000260,2025-08-01,1.38,1.32,5.63,0,Current,False
PF00002126,L0000260,2025-09-01,1.38,1.36,4.27,0,Current,False
PF00002127,L0000260,2025-10-01,1.38,1.38,2.89,0,Current,False
PF00002128,L0000260,2025-11-01,1.38,1.37,1.52,0,Current,False
PF00002129,L0000260,2025-12-01,1.38,1.37,0.15,0,Current,False
PF00002130,L0000261,2025-03-01,23.6,14.14,174.69,10,1-30,False
PF00002131,L0000261,2025-04-01,23.6,22.98,151.71,0,Current,False
PF00002132,L0000261,2025-05-01,23.6,23.16,128.55,0,Current,False
PF00002133,L0000261,2025-06-01,23.6,22.93,105.62,0,Current,False
PF00002134,L0000261,2025-07-01,23.6,23.12,82.5,0,Current,False
PF00002135,L0000261,2025-08-01,23.6,23.47,59.03,0,Current,False
PF00002136,L0000261,2025-09-01,23.6,7.81,51.22,17,1-30,False
PF00002137,L0000261,2025-10-01,23.6,3.18,48.04,43,31-60,False
PF00002138,L0000261,2025-11-01,23.6,6.33,41.71,64,61-90,False
PF00002139,L0000261,2025-12-01,23.6,2.28,39.43,82,90+,False
PF00002140,L0000262,2025-04-01,2.11,2.1,14.81,0,Current,False
PF00002141,L0000262,2025-05-01,2.11,2.1,12.71,0,Current,False
PF00002142,L0000262,2025-06-01,2.11,2.1,10.61,0,Current,False
PF00002143,L0000262,2025-07-01,2.11,2.11,8.5,0,Current,False
PF00002144,L0000262,2025-07-01,2.11,2.09,6.41,0,Current,False
PF00002145,L0000262,2025-08-01,2.11,2.09,4.32,0,Current,False
PF00002146,L0000262,2025-09-01,2.11,2.03,2.29,0,Current,False
PF00002147,L0000262,2025-10-01,2.11,2.11,0.18,0,Current,False
PF00002148,L0000262,2025-11-01,2.11,2.08,0.0,0,Current,False
PF00002149,L0000262,2025-12-01,2.11,2.02,0.0,0,Current,False
PF00002150,L0000263,2025-10-01,5.79,5.74,40.6,0,Current,False
PF00002151,L0000263,2025-11-01,5.79,5.54,35.06,0,Current,False
PF00002152,L0000263,2025-12-01,5.79,5.68,29.38,0,Current,False
PF00002153,L0000264,2025-03-01,3.52,3.47,24.69,0,Current,False
PF00002154,L0000264,2025-04-01,3.52,3.52,21.17,0,Current,False
PF00002155,L0000264,2025-05-01,3.52,3.42,17.75,0,Current,False
PF00002156,L0000264,2025-06-01,3.52,3.4,14.35,0,Current,False
PF00002157,L0000264,2025-07-01,3.52,3.45,10.9,0,Current,False
PF00002158,L0000264,2025-08-01,3.52,3.47,7.43,0,Current,False
PF00002159,L0000264,2025-09-01,3.52,3.48,3.95,0,Current,False
PF00002160,L0000264,2025-10-01,3.52,3.38,0.57,0,Current,False
PF00002161,L0000264,2025-11-01,3.52,3.38,0.0,0,Current,False
PF00002162,L0000264,2025-12-01,3.52,3.48,0.0,0,Current,False
PF00002163,L0000265,2025-04-01,22.92,22.27,161.11,0,Current,False
PF00002164,L0000265,2025-05-01,22.92,22.59,138.52,0,Current,False
PF00002165,L0000265,2025-06-01,22.92,22.56,115.96,0,Current,False
PF00002166,L0000265,2025-07-01,22.92,22.52,93.44,0,Current,False
PF00002167,L0000265,2025-08-01,22.92,22.33,71.11,0,Current,False
PF00002168,L0000265,2025-09-01,22.92,21.97,49.14,0,Current,False
PF00002169,L0000265,2025-10-01,22.92,22.91,26.23,0,Current,False
PF00002170,L0000265,2025-11-01,22.92,22.43,3.8,0,Current,False
PF00002171,L0000265,2025-12-01,22.92,22.52,0.0,0,Current,False
PF00002172,L0000266,2025-04-01,1.54,0.55,11.81,26,1-30,False
PF00002173,L0000266,2025-05-01,1.54,0.91,10.9,19,1-30,False
PF00002174,L0000266,2025-06-01,1.54,0.7,10.2,6,1-30,False
PF00002175,L0000266,2025-07-01,1.54,1.48,8.72,0,Current,False
PF00002176,L0000266,2025-08-01,1.54,1.48,7.24,0,Current,False
PF00002177,L0000266,2025-09-01,1.54,1.51,5.73,0,Current,False
PF00002178,L0000266,2025-10-01,1.54,1.51,4.22,0,Current,False
PF00002179,L0000266,2025-11-01,1.54,1.53,2.69,0,Current,False
PF00002180,L0000266,2025-12-01,1.54,1.5,1.19,0,Current,False
PF00002181,L0000267,2025-08-01,2.02,1.96,14.24,0,Current,False
PF00002182,L0000267,2025-09-01,2.02,1.96,12.28,0,Current,False
PF00002183,L0000267,2025-10-01,2.02,2.01,10.27,0,Current,False
PF00002184,L0000267,2025-11-01,2.02,2.02,8.25,0,Current,False
PF00002185,L0000267,2025-12-01,2.02,0.65,7.6,22,1-30,False
PF00002186,L0000268,2025-03-01,48.48,21.92,365.9,20,1-30,False
PF00002187,L0000268,2025-04-01,48.48,33.27,332.63,14,1-30,False
PF00002188,L0000268,2025-05-01,48.48,2.44,330.19,38,31-60,False
PF00002189,L0000268,2025-06-01,48.48,43.06,287.13,2,1-30,False
PF00002190,L0000268,2025-07-01,48.48,24.1,263.03,30,1-30,False
PF00002191,L0000268,2025-08-01,48.48,17.2,245.83,25,1-30,False
PF00002192,L0000268,2025-09-01,48.48,15.29,230.54,21,1-30,False
PF00002193,L0000268,2025-10-01,48.48,1.63,228.91,52,31-60,False
PF00002194,L0000268,2025-11-01,48.48,0.0,228.91,67,61-90,False
PF00002195,L0000268,2025-12-01,48.48,0.11,228.8,77,61-90,False
